round_idx,client_id,selected,is_attacker,train_loss,train_acc,update_norm
9,1,True,False,0.41194970766703287,0.8873333333333333,0.11598383635282516
9,2,True,False,0.502470275481542,0.8273333333333334,0.13991804420948029
9,3,True,False,0.4169520219167074,0.8683333333333333,0.12234613299369812
9,4,True,False,0.4642660529613495,0.8646666666666667,0.11886951327323914
9,5,True,False,0.3951846612294515,0.888,0.11556603014469147
9,6,True,False,0.38685956327120463,0.8846666666666667,0.1217089518904686
9,7,True,False,0.46416299653053283,0.8553333333333333,0.1235126331448555
9,8,True,False,0.399895005941391,0.8873333333333333,0.1358359307050705
9,9,True,False,0.4331583567460378,0.8686666666666667,0.1353871077299118
9,10,True,False,0.4810319706598918,0.8563333333333333,0.13694286346435547
9,11,True,False,0.392742023229599,0.8836666666666667,0.11372271180152893
9,12,True,False,0.4114654653072357,0.8843333333333333,0.11450684815645218
9,13,True,False,0.39664607810974123,0.8876666666666667,0.12687405943870544
9,14,True,False,0.44881390762329104,0.85,0.14923429489135742
9,15,True,False,0.41120953869819643,0.885,0.11175176501274109
9,16,True,False,0.3806527806123098,0.8876666666666667,0.11664487421512604
9,17,True,False,0.46686381522814435,0.8503333333333334,0.1345626711845398
9,18,True,False,0.3943958118756612,0.8896666666666667,0.10920125991106033
9,19,True,False,0.40742759919166566,0.881,0.11832360178232193
10,0,True,False,0.3789008195400238,0.8866666666666667,0.10189128667116165
10,1,True,False,0.37818925579388935,0.8933333333333333,0.1139555275440216
10,2,True,False,0.36914922030766806,0.8883333333333333,0.10826261341571808
10,3,True,False,0.44658730149269105,0.8653333333333333,0.12407603859901428
10,4,True,False,0.41030901980400086,0.877,0.11025414615869522
10,5,True,False,0.3787088069121043,0.8946666666666667,0.10402068495750427
10,6,True,False,0.38088142983118695,0.885,0.11590176820755005
10,7,True,False,0.41617479594548545,0.8766666666666667,0.10746470093727112
10,8,True,False,0.345426807085673,0.907,0.10704450309276581
10,9,True,False,0.39611208279927573,0.879,0.10927789658308029
10,10,True,False,0.41471914561589557,0.8796666666666667,0.11782431602478027
10,11,True,False,0.37710068170229594,0.891,0.1229182779788971
10,12,True,False,0.4033209368387858,0.8806666666666667,0.11620313674211502
10,13,True,False,0.4712138551870982,0.8506666666666667,0.14318066835403442
10,14,True,False,0.3497674659093221,0.8966666666666666,0.13174553215503693
10,15,True,False,0.3597002625465393,0.9006666666666666,0.10938706248998642
10,16,True,False,0.3307979003588359,0.907,0.11132967472076416
10,17,True,False,0.3847025110721588,0.8836666666666667,0.11190298944711685
10,18,True,False,0.37859783426920574,0.895,0.09994664043188095
10,19,True,False,0.3884070616563161,0.8856666666666667,0.11767800152301788
11,0,True,False,0.33156990027427674,0.909,0.101958729326725
11,1,True,False,0.3926940522988637,0.8776666666666667,0.11974681913852692
11,2,True,False,0.3869358265399933,0.8853333333333333,0.11864938586950302
11,3,True,False,0.371383891582489,0.888,0.11490091681480408
11,4,True,False,0.3634672618707021,0.8916666666666667,0.09654346108436584
11,5,True,False,0.3641284941037496,0.8973333333333333,0.13284684717655182
11,6,True,False,0.36323774711290996,0.8926666666666667,0.13165736198425293
11,7,True,False,0.34572793062527973,0.898,0.11845123022794724
11,8,True,False,0.3740752651691437,0.9003333333333333,0.13147610425949097
11,9,True,False,0.36792295519510904,0.8913333333333333,0.11119387298822403
11,10,True,False,0.3843753830591838,0.8866666666666667,0.11738816648721695
11,11,True,False,0.347195707877477,0.9043333333333333,0.09585439413785934
11,12,True,False,0.3531450411478678,0.8996666666666666,0.10157554596662521
11,13,True,False,0.3559987656275431,0.8953333333333333,0.12280827760696411
11,14,True,False,0.3519998201529185,0.8943333333333333,0.12522314488887787
11,15,True,False,0.34346846373875933,0.9086666666666666,0.09861037135124207
11,16,True,False,0.3134570705890656,0.9056666666666666,0.11214961111545563
11,17,True,False,0.3394814772605896,0.9026666666666666,0.10661865025758743
11,18,True,False,0.3538229197661082,0.8986666666666666,0.10471830517053604
11,19,True,False,0.341986175775528,0.9003333333333333,0.10442819446325302
12,0,True,False,0.32999926535288493,0.9036666666666666,0.10610033571720123
12,1,True,False,0.34413743233680727,0.906,0.10111342370510101
12,2,True,False,0.3332430082162221,0.9046666666666666,0.10401391237974167
12,3,True,False,0.3440608476003011,0.8986666666666666,0.11091335862874985
12,4,True,False,0.3435453067620595,0.9033333333333333,0.1130676195025444
12,5,True,False,0.3280103255112966,0.9113333333333333,0.0974271222949028
12,6,True,False,0.38427336525917055,0.8823333333333333,0.12114761024713516
12,7,True,False,0.323821720123291,0.9063333333333333,0.11477071791887283
12,8,True,False,0.3253296848932902,0.915,0.09232977777719498
12,9,True,False,0.3751582439740499,0.8896666666666667,0.11638998985290527
12,10,True,False,0.3562707204023997,0.8966666666666666,0.10506608337163925
12,11,True,False,0.32462499554951985,0.9056666666666666,0.10396501421928406
12,12,True,False,0.33597362438837686,0.9036666666666666,0.09577327966690063
12,13,True,False,0.32868371113141376,0.901,0.10149361193180084
12,14,True,False,0.31497585924466454,0.909,0.09902338683605194
12,15,True,False,0.3614265489578247,0.8986666666666666,0.10032328218221664
12,16,True,False,0.2895476760864258,0.918,0.09452473372220993
12,17,True,False,0.307715437968572,0.911,0.09702553600072861
12,18,True,False,0.37802586356798806,0.882,0.10424229502677917
12,19,True,False,0.33618582010269166,0.8963333333333333,0.09733019024133682
13,0,True,False,0.30803842703501383,0.9143333333333333,0.09270209819078445
13,1,True,False,0.34244809381167096,0.8996666666666666,0.11140232533216476
13,2,True,False,0.34149591358502707,0.902,0.10382550954818726
